,feature_no,HER2+_fi,HR+_fi,TN_fi,mean_fi,gene_ids
711,350,0.008208690782776102,0.015533512560650706,0.02905552160460502,0.01759924164934394,"['ENSG00000115183', 'ENSG00000174891', 'ENSG00000171509', 'ENSG00000145861']"
712,2717,0.02637985854409635,0.017954920676129405,0.008414074597822037,0.017582951272682598,"['ENSG00000076864', 'ENSG00000154162', 'ENSG00000105877', 'ENSG00000130227', 'ENSG00000099810', 'ENSG00000069431', 'ENSG00000141380', 'ENSG00000186716']"
713,335,0.020091236173175275,0.024954831087961794,0.00731459200149402,0.017453553087543695,"['ENSG00000145794', 'ENSG00000048405', 'ENSG00000173611', 'ENSG00000175029']"
714,117,0.026496593840420246,0.01151676893076001,0.01423248760169372,0.017415283457624657,"['ENSG00000172260', 'ENSG00000156136', 'ENSG00000187221', 'ENSG00000205584', 'ENSG00000198887', 'ENSG00000186635', 'ENSG00000182732', 'ENSG00000140464', 'ENSG00000070731']"
715,1706,0.026093147057108582,0.008370749492605682,0.017755676764063536,0.017406524437925935,"['ENSG00000158987', 'ENSG00000128585', 'ENSG00000148341', 'ENSG00000182667', 'ENSG00000061936']"
716,526,0.005053102298079466,0.018513198415748774,0.028553244257345796,0.017373181657058014,"['ENSG00000182183', 'ENSG00000213533', 'ENSG00000185532', 'ENSG00000153944', 'ENSG00000063169']"
717,1397,0.014790212074294685,0.010640709197032265,0.02667914771474898,0.017370022995358645,"['ENSG00000208371', 'ENSG00000206384', 'ENSG00000221866', 'ENSG00000108010', 'ENSG00000183715', 'ENSG00000176915', 'ENSG00000171004']"
718,1226,0.024339581718668343,0.02454124472104013,0.0030197387487714876,0.017300188396159988,"['ENSG00000204623', 'ENSG00000196299', 'ENSG00000106086', 'ENSG00000104671', 'ENSG00000092140', 'ENSG00000175344', 'ENSG00000197162', 'ENSG00000101336', 'ENSG00000171189', 'ENSG00000185721']"
719,206,0.017270985332361308,0.02530060537159443,0.00925229216900334,0.01727462762431969,"['ENSG00000197980', 'ENSG00000109738', 'ENSG00000164330', 'ENSG00000130340', 'ENSG00000117868']"
720,2488,0.010040972893766592,0.015444198412587866,0.026262050257064403,0.017249073854472954,"['ENSG00000187251', 'ENSG00000182247', 'ENSG00000204566', 'ENSG00000206190', 'ENSG00000166847', 'ENSG00000167037']"
721,2377,0.022310209101997314,0.004561176220413472,0.024527986869215965,0.017133124063875585,"['ENSG00000176204', 'ENSG00000185008', 'ENSG00000156194', 'ENSG00000127947', 'ENSG00000148655', 'ENSG00000074201', 'ENSG00000067798', 'ENSG00000136155', 'ENSG00000100593', 'ENSG00000103811', 'ENSG00000186153', 'ENSG00000171282', 'ENSG00000102158']"
722,2602,0.011443002858868567,0.013478648828349832,0.02631351556396112,0.017078389083726508,"['ENSG00000134698', 'ENSG00000112053', 'ENSG00000122707', 'ENSG00000179241', 'ENSG00000213424', 'ENSG00000101407', 'ENSG00000176034']"
723,565,0.025213065706193447,0.01473773873061873,0.01105124534573406,0.017000683260848744,"['ENSG00000138670', 'ENSG00000152422', 'ENSG00000186472', 'ENSG00000165494', 'ENSG00000103154']"
724,2659,0.025690215007634833,0.023370688034920022,0.0019107421868886831,0.016990548409814513,"['ENSG00000197601', 'ENSG00000150086', 'ENSG00000177150', 'ENSG00000089048', 'ENSG00000196459']"
725,869,0.025672282855957747,0.023103705579414963,0.0021391101983681436,0.016971699544580283,"['ENSG00000169302', 'ENSG00000152822', 'ENSG00000174469']"
726,975,0.017688849410042166,0.023500963347032666,0.009487269825185649,0.016892360860753495,"['ENSG00000109381', 'ENSG00000204969', 'ENSG00000204967', 'ENSG00000204964', 'ENSG00000204962', 'ENSG00000157764']"
727,728,0.02503194297758455,0.0034932344378103154,0.021732988443400245,0.016752721952931704,"['ENSG00000134115', 'ENSG00000163945', 'ENSG00000185736', 'ENSG00000082805', 'ENSG00000059145', 'ENSG00000132376', 'ENSG00000198223']"
728,377,0.007793752456673246,0.01655140127246341,0.025847720323654358,0.016730958017597004,"['ENSG00000133256', 'ENSG00000188191', 'ENSG00000104714', 'ENSG00000107104', 'ENSG00000151240', 'ENSG00000177030', 'ENSG00000171840', 'ENSG00000161996', 'ENSG00000171861', 'ENSG00000176912', 'ENSG00000185198']"
729,1830,0.012709855627890647,0.02367553013516954,0.01359397093197913,0.016659785565013106,"['ENSG00000162374', 'ENSG00000179915', 'ENSG00000007402', 'ENSG00000185811', 'ENSG00000032514', 'ENSG00000196876', 'ENSG00000136104', 'ENSG00000197535', 'ENSG00000141198', 'ENSG00000166260', 'ENSG00000158352']"
730,2177,0.024836986388545482,0.015761316949501634,0.009334578609577876,0.016644293982541664,"['ENSG00000121904', 'ENSG00000215159', 'ENSG00000215158', 'ENSG00000124493', 'ENSG00000165006', 'ENSG00000166016', 'ENSG00000108296', 'ENSG00000088367']"
731,1586,0.00824601260079362,0.013493168031563982,0.02817542979493737,0.01663820347576499,"['ENSG00000153989', 'ENSG00000164756', 'ENSG00000182752', 'ENSG00000182645', 'ENSG00000152137', 'ENSG00000175553']"
732,2196,0.02332542818970978,0.007890787974938576,0.01868624458555132,0.016634153583399893,"['ENSG00000134698', 'ENSG00000168671', 'ENSG00000112053', 'ENSG00000122707', 'ENSG00000179241', 'ENSG00000101407']"
733,529,0.004643697630235692,0.023699975032359363,0.021557198246009646,0.016633623636201567,"['ENSG00000162390', 'ENSG00000214595', 'ENSG00000157445', 'ENSG00000134853', 'ENSG00000067113', 'ENSG00000168143', 'ENSG00000047249', 'ENSG00000178974', 'ENSG00000087258', 'ENSG00000175155', 'ENSG00000126458', 'ENSG00000102313']"
734,2234,0.003424307763007164,0.022238964138086886,0.02407093981135404,0.01657807057081603,"['ENSG00000126091', 'ENSG00000106633', 'ENSG00000151348', 'ENSG00000160216', 'ENSG00000077935']"
735,1765,0.018546745209023358,0.005410203491082939,0.02561736984178424,0.016524772847296844,"['ENSG00000115652', 'ENSG00000120051', 'ENSG00000152402', 'ENSG00000133131']"
736,457,0.021915914863348006,0.023026808984577655,0.004579875630806782,0.01650753315957748,"['ENSG00000151466', 'ENSG00000203756', 'ENSG00000167123', 'ENSG00000204603']"
737,205,0.011346242823055946,0.02405382745084353,0.013832180029494339,0.016410750101131272,"['ENSG00000213085', 'ENSG00000123612', 'ENSG00000197980', 'ENSG00000178110', 'ENSG00000164330', 'ENSG00000146918']"
738,1520,0.01235625946894288,0.022234877212904392,0.014555636220611632,0.016382257634152967,"['ENSG00000033122', 'ENSG00000124380', 'ENSG00000187098', 'ENSG00000213759', 'ENSG00000198277', 'ENSG00000135298', 'ENSG00000127324', 'ENSG00000066933', 'ENSG00000167851', 'ENSG00000120498']"
739,248,0.012520005132173537,0.02523630287963897,0.011310474250931292,0.016355594087581266,['ENSG00000143787']
740,1942,0.024014955122693207,0.02175103487610613,0.0032307981081794424,0.01633226270232626,"['ENSG00000184305', 'ENSG00000001629', 'ENSG00000165323', 'ENSG00000102189', 'ENSG00000179399']"
741,2302,0.0039871594319629364,0.02059477096889168,0.024052048986777663,0.016211326462544095,"['ENSG00000115380', 'ENSG00000187672', 'ENSG00000178665', 'ENSG00000150275', 'ENSG00000179912', 'ENSG00000102962', 'ENSG00000062725']"
742,639,0.02509643251542002,0.01030511562305037,0.013156821366865188,0.016186123168445192,"['ENSG00000090686', 'ENSG00000154162', 'ENSG00000158856', 'ENSG00000099810', 'ENSG00000147889', 'ENSG00000078403', 'ENSG00000069431', 'ENSG00000185716', 'ENSG00000154611', 'ENSG00000160321', 'ENSG00000186716', 'ENSG00000102174']"
743,392,0.008699673116207124,0.013091426486180353,0.026488786798436196,0.016093295466941222,"['ENSG00000134644', 'ENSG00000214711', 'ENSG00000113361', 'ENSG00000183621', 'ENSG00000188682', 'ENSG00000186688', 'ENSG00000151413', 'ENSG00000140678', 'ENSG00000153391', 'ENSG00000185666', 'ENSG00000198947']"
744,1975,0.024305581282824278,0.015126979552733247,0.008538497130502946,0.01599035265535349,"['ENSG00000162959', 'ENSG00000144645', 'ENSG00000133401', 'ENSG00000204371', 'ENSG00000154678', 'ENSG00000157168', 'ENSG00000139617', 'ENSG00000151320', 'ENSG00000169857', 'ENSG00000141140', 'ENSG00000141424', 'ENSG00000142168', 'ENSG00000198947']"
745,1826,0.023765693936147726,0.005092585783941104,0.018951638716353046,0.01593663947881396,"['ENSG00000132122', 'ENSG00000162869', 'ENSG00000114270', 'ENSG00000145247', 'ENSG00000179869', 'ENSG00000164808', 'ENSG00000216738', 'ENSG00000102531', 'ENSG00000170236', 'ENSG00000187323', 'ENSG00000196396', 'ENSG00000100425']"
746,875,0.008369551399882767,0.022716269793454556,0.016710132329026236,0.01593198450745452,"['ENSG00000163645', 'ENSG00000198589', 'ENSG00000120262', 'ENSG00000147394']"
747,424,0.013114786816295236,0.022384652053879107,0.012281206119805575,0.01592688166332664,"['ENSG00000122432', 'ENSG00000115423', 'ENSG00000150672', 'ENSG00000166748']"
748,2359,0.007846875514369458,0.015634495518170297,0.02417360802181065,0.015884993018116803,"['ENSG00000050628', 'ENSG00000114861', 'ENSG00000171209', 'ENSG00000183166', 'ENSG00000147596', 'ENSG00000135063', 'ENSG00000072657', 'ENSG00000165659', 'ENSG00000197555', 'ENSG00000067141', 'ENSG00000108469']"
749,422,0.022032824619673194,0.018765065539628267,0.006684383750907728,0.015827424636736396,[]
750,2255,0.00271885338370339,0.02036692457739264,0.023989088740199803,0.015691622233765277,"['ENSG00000068724', 'ENSG00000181555', 'ENSG00000163288', 'ENSG00000153292', 'ENSG00000188377', 'ENSG00000219661', 'ENSG00000149179', 'ENSG00000139915', 'ENSG00000138593', 'ENSG00000154975', 'ENSG00000076928']"
751,2718,0.0034007957257927044,0.020175589604768902,0.02344565555686131,0.015674013629140972,"['ENSG00000154162', 'ENSG00000179460', 'ENSG00000179388', 'ENSG00000218302', 'ENSG00000100813', 'ENSG00000196350']"
752,1861,0.02334751624148339,0.012671082722954452,0.010964244536589831,0.01566094783367589,"['ENSG00000184220', 'ENSG00000168386', 'ENSG00000112249', 'ENSG00000102466']"
753,382,0.02253429582575336,0.019744646140024996,0.004362298152409494,0.015547080039395951,"['ENSG00000162490', 'ENSG00000196208', 'ENSG00000144560', 'ENSG00000169862', 'ENSG00000205269', 'ENSG00000005108', 'ENSG00000148429', 'ENSG00000153066', 'ENSG00000007174', 'ENSG00000141404', 'ENSG00000005302']"
754,2580,0.017840643753297625,0.00586383670253781,0.022666293210349978,0.015456924555395138,"['ENSG00000158161', 'ENSG00000158019', 'ENSG00000174482', 'ENSG00000169126', 'ENSG00000169519', 'ENSG00000178081', 'ENSG00000176658', 'ENSG00000141441']"
755,2497,0.020256512729101814,0.0030077802005980914,0.022939578873338178,0.015401290601012694,"['ENSG00000164190', 'ENSG00000124772', 'ENSG00000155849', 'ENSG00000196092', 'ENSG00000151338', 'ENSG00000171401', 'ENSG00000101445']"
756,1871,0.011609965775569435,0.009688688250316773,0.02471615164540708,0.015338268557097762,"['ENSG00000203808', 'ENSG00000105835', 'ENSG00000111785']"
757,1888,0.0049232739213039165,0.017567167966626586,0.02336259206291288,0.015284344650281128,"['ENSG00000172197', 'ENSG00000120594', 'ENSG00000132953', 'ENSG00000181552', 'ENSG00000169340', 'ENSG00000170298', 'ENSG00000134489']"
758,2246,0.0038329958662507123,0.02179162671556696,0.020176086933352055,0.015266903171723243,"['ENSG00000159592', 'ENSG00000171132', 'ENSG00000121653', 'ENSG00000179715', 'ENSG00000102445', 'ENSG00000215471', 'ENSG00000129636', 'ENSG00000167107', 'ENSG00000167306', 'ENSG00000105245', 'ENSG00000054611']"
759,1518,0.016655293521471323,0.021726163937710225,0.007235995595983695,0.01520581768505508,"['ENSG00000135298', 'ENSG00000158321', 'ENSG00000165084', 'ENSG00000108187', 'ENSG00000133983', 'ENSG00000187720', 'ENSG00000157423', 'ENSG00000141540', 'ENSG00000120498']"
760,667,0.020844918047077953,0.010467922268435358,0.014260965628200211,0.015191268647904509,"['ENSG00000173406', 'ENSG00000168306', 'ENSG00000113448', 'ENSG00000170921']"
761,1553,0.004609375243408067,0.01987699857505504,0.021005096616863738,0.015163823478442282,"['ENSG00000184005', 'ENSG00000185008', 'ENSG00000138769', 'ENSG00000113231', 'ENSG00000112706', 'ENSG00000135205', 'ENSG00000149269', 'ENSG00000005810', 'ENSG00000165548', 'ENSG00000186153', 'ENSG00000181409', 'ENSG00000085224']"
762,401,0.016996373017318548,0.02036699727992527,0.007993290495214751,0.015118886930819524,"['ENSG00000179915', 'ENSG00000185811', 'ENSG00000214883', 'ENSG00000100503', 'ENSG00000128833', 'ENSG00000104866']"
763,1069,0.021567589349870103,0.010445510877325433,0.013220905217540348,0.015078001814911961,"['ENSG00000144677', 'ENSG00000156639', 'ENSG00000086288', 'ENSG00000107338', 'ENSG00000166073', 'ENSG00000033627', 'ENSG00000078142', 'ENSG00000213965', 'ENSG00000101955']"
764,2216,0.015749362905917223,0.02143114918304491,0.007979876140814213,0.015053462743258781,"['ENSG00000168038', 'ENSG00000158669', 'ENSG00000102780', 'ENSG00000067369', 'ENSG00000120071', 'ENSG00000141469', 'ENSG00000181007', 'ENSG00000185513', 'ENSG00000100262', 'ENSG00000147044']"
765,202,0.016043730413657614,0.022675151826115326,0.006320890794304432,0.01501325767802579,"['ENSG00000114805', 'ENSG00000055163', 'ENSG00000009335']"
766,451,0.02180937586235814,0.018341409901622682,0.004766792264836113,0.014972526009605644,"['ENSG00000111879', 'ENSG00000177570', 'ENSG00000137699', 'ENSG00000022840']"
767,1256,0.01177958041898819,0.009415585893439129,0.02366065272304695,0.014951939678491424,"['ENSG00000113391', 'ENSG00000169071', 'ENSG00000183098']"
768,2239,0.021836576586938463,0.01776971730752848,0.005238164720067289,0.014948152871511411,"['ENSG00000187147', 'ENSG00000143919', 'ENSG00000188342', 'ENSG00000187790', 'ENSG00000101665', 'ENSG00000176396', 'ENSG00000158296', 'ENSG00000188064', 'ENSG00000147050']"
769,545,0.0031853784908162197,0.02066624581348151,0.020919858096167445,0.014923827466821724,"['ENSG00000213865', 'ENSG00000104205', 'ENSG00000219957', 'ENSG00000183230', 'ENSG00000162337', 'ENSG00000182185', 'ENSG00000168807']"
770,371,0.020393902009818703,0.011251408915559296,0.012827445922303013,0.014824252282560338,[]
771,540,0.02243390153395012,0.011877588898641989,0.01015587919508107,0.014822456542557726,"['ENSG00000198369', 'ENSG00000151276', 'ENSG00000153914', 'ENSG00000179406', 'ENSG00000175513', 'ENSG00000103599', 'ENSG00000206052']"
772,427,0.02082409544280381,0.005133126982254908,0.018460846214911727,0.014806022879990147,"['ENSG00000153936', 'ENSG00000109339', 'ENSG00000105784', 'ENSG00000223064']"
773,1711,0.0076910712819699256,0.01915100949816406,0.017237347464542835,0.014693142748225606,"['ENSG00000183960', 'ENSG00000104611', 'ENSG00000052126', 'ENSG00000128482', 'ENSG00000134490', 'ENSG00000105705', 'ENSG00000185052', 'ENSG00000099917']"
774,870,0.02153582837432623,0.020483850250020624,0.0019469103298160916,0.014655529651387647,"['ENSG00000137473', 'ENSG00000164270', 'ENSG00000203727']"
775,677,0.018211878172587605,0.019397846202482468,0.006351581369090127,0.014653768581386733,"['ENSG00000171488', 'ENSG00000138640', 'ENSG00000164199', 'ENSG00000198668']"
776,532,0.012489293605904095,0.007074426368926651,0.02402573697734624,0.014529818984058996,"['ENSG00000162409', 'ENSG00000163947', 'ENSG00000157426', 'ENSG00000151914', 'ENSG00000150275', 'ENSG00000128923', 'ENSG00000121075', 'ENSG00000213705', 'ENSG00000087460']"
777,325,0.0118403175153162,0.008631478544721176,0.02284646697905373,0.01443942101303037,"['ENSG00000116396', 'ENSG00000112290', 'ENSG00000184903', 'ENSG00000205038']"
778,1828,0.01580522129064775,0.004540743148800175,0.02283048889148631,0.014392151110311412,"['ENSG00000186094', 'ENSG00000067560', 'ENSG00000128805', 'ENSG00000066084', 'ENSG00000165525', 'ENSG00000197502', 'ENSG00000137869', 'ENSG00000083799']"
779,1593,0.022589676070492715,0.01232894541695714,0.008217494814889505,0.01437870543411312,"['ENSG00000215383', 'ENSG00000170590', 'ENSG00000173876', 'ENSG00000120645', 'ENSG00000103148', 'ENSG00000181031']"
780,244,0.011305194685701282,0.020252439948963002,0.011535167013644241,0.01436426721610284,['ENSG00000196482']
781,52,0.019215272057335822,0.016887296669883655,0.006969256569054778,0.014357275098758086,"['ENSG00000117676', 'ENSG00000005020', 'ENSG00000120907', 'ENSG00000123104', 'ENSG00000197934', 'ENSG00000100154']"
782,543,0.01990395236760378,0.0033440999816593832,0.019514160839898976,0.014254071063054046,"['ENSG00000147573', 'ENSG00000079482']"
783,1320,0.019842908454593272,0.012169371493364452,0.01071066107819206,0.014240980342049929,"['ENSG00000183873', 'ENSG00000197712', 'ENSG00000113594', 'ENSG00000183826', 'ENSG00000078053', 'ENSG00000180071', 'ENSG00000151229', 'ENSG00000100934', 'ENSG00000188554', 'ENSG00000152214', 'ENSG00000124299', 'ENSG00000176177']"
784,399,0.016048214738257228,0.01927935661864467,0.007212343897961091,0.014179971751620996,"['ENSG00000132122', 'ENSG00000068781', 'ENSG00000213672', 'ENSG00000109182', 'ENSG00000164808', 'ENSG00000161800', 'ENSG00000092439', 'ENSG00000155393', 'ENSG00000187323', 'ENSG00000176531', 'ENSG00000042062', 'ENSG00000182858', 'ENSG00000068308']"
785,1358,0.014041393306106329,0.0183323789620772,0.009492787332710577,0.013955519866964703,"['ENSG00000066032', 'ENSG00000113318', 'ENSG00000111058', 'ENSG00000100629', 'ENSG00000153815']"
786,1136,0.019487225422781192,0.014258647878305055,0.008036325146094895,0.013927399482393715,"['ENSG00000182348', 'ENSG00000107779', 'ENSG00000070961', 'ENSG00000185033']"
787,1362,0.01560290029970929,0.02073304690886289,0.0054358499607769775,0.013923932389783051,"['ENSG00000145284', 'ENSG00000083097', 'ENSG00000185737', 'ENSG00000150672', 'ENSG00000170776']"
788,1648,0.003362226545013982,0.017963033501291647,0.020351000253722305,0.013892086766675978,"['ENSG00000184313', 'ENSG00000214595', 'ENSG00000157445', 'ENSG00000168143', 'ENSG00000047249', 'ENSG00000181852', 'ENSG00000178974', 'ENSG00000087258', 'ENSG00000169169']"
789,1906,0.02234218832105398,0.009770675029139966,0.009463381465466228,0.013858748271886726,"['ENSG00000127603', 'ENSG00000121892', 'ENSG00000164627', 'ENSG00000168619', 'ENSG00000018236', 'ENSG00000062524', 'ENSG00000125319', 'ENSG00000126249', 'ENSG00000124177', 'ENSG00000185658', 'ENSG00000196236']"
790,1331,0.012270091169630177,0.00689580728600049,0.022339742929907515,0.013835213795179395,"['ENSG00000180398', 'ENSG00000068724', 'ENSG00000160796', 'ENSG00000163288', 'ENSG00000069122', 'ENSG00000149179', 'ENSG00000139915', 'ENSG00000185634', 'ENSG00000124198']"
791,148,0.00935604372061789,0.011814351447392256,0.0202395211905241,0.01380330545284475,"['ENSG00000135250', 'ENSG00000176406', 'ENSG00000148842', 'ENSG00000184916', 'ENSG00000189108']"
792,2319,0.003141290766398015,0.018586282269097865,0.019511230015195904,0.013746267683563929,"['ENSG00000172456', 'ENSG00000035681', 'ENSG00000110077', 'ENSG00000126773', 'ENSG00000100612', 'ENSG00000197632', 'ENSG00000179242']"
793,1242,0.02041772936684538,0.016935844471345263,0.0036414680605230385,0.013665013966237894,"['ENSG00000183023', 'ENSG00000175600', 'ENSG00000214013', 'ENSG00000186185', 'ENSG00000196090', 'ENSG00000171587', 'ENSG00000196419']"
794,160,0.010267195586347953,0.008685103573734523,0.021224245647899806,0.013392181602660761,"['ENSG00000176542', 'ENSG00000145349', 'ENSG00000148737', 'ENSG00000182985']"
795,310,0.005330999358557164,0.013316636986564845,0.021447878233157098,0.013365171526093036,"['ENSG00000116783', 'ENSG00000159374', 'ENSG00000169435', 'ENSG00000113161', 'ENSG00000198750', 'ENSG00000040341', 'ENSG00000213551', 'ENSG00000137486', 'ENSG00000170348', 'ENSG00000140386', 'ENSG00000167281']"
796,1292,0.016498892098898068,0.01783930124132894,0.005625153358414537,0.013321115566213848,"['ENSG00000142611', 'ENSG00000197386', 'ENSG00000183117', 'ENSG00000067057', 'ENSG00000021762', 'ENSG00000011105', 'ENSG00000101605']"
797,2740,0.017800069085787983,0.008195580346218777,0.013579007741354872,0.013191552391120543,"['ENSG00000146463', 'ENSG00000156687', 'ENSG00000108100', 'ENSG00000133083', 'ENSG00000108352', 'ENSG00000198597', 'ENSG00000100365']"
798,1597,0.0033992333308651723,0.018142731508705764,0.017814977914094924,0.013118980917888622,"['ENSG00000215380', 'ENSG00000182903', 'ENSG00000063438', 'ENSG00000112685', 'ENSG00000180190', 'ENSG00000107099', 'ENSG00000151240', 'ENSG00000090565', 'ENSG00000141252', 'ENSG00000158270', 'ENSG00000101266']"
799,1610,0.007173179754754528,0.01758871602069121,0.014430617254756726,0.013064171010067488,"['ENSG00000116685', 'ENSG00000011021', 'ENSG00000134324', 'ENSG00000169862', 'ENSG00000005108', 'ENSG00000139083', 'ENSG00000122299', 'ENSG00000007174', 'ENSG00000141404', 'ENSG00000171295']"
800,563,0.018331612371839584,0.0063374681051755035,0.013865527231246233,0.012844869236087107,"['ENSG00000066032', 'ENSG00000108175', 'ENSG00000139220', 'ENSG00000165409']"
801,410,0.01824523910880089,0.00553753643647724,0.014691638639196753,0.012824804728158294,"['ENSG00000135636', 'ENSG00000114861', 'ENSG00000113048', 'ENSG00000112305', 'ENSG00000156521', 'ENSG00000182732', 'ENSG00000183324', 'ENSG00000140836', 'ENSG00000167881', 'ENSG00000147099']"
802,2658,0.01154318995671929,0.018250202079275368,0.008647019006093614,0.012813470347362757,"['ENSG00000168675', 'ENSG00000141837', 'ENSG00000089123']"
803,520,0.015249448602553457,0.0179987726372201,0.005124467567884494,0.01279089626921935,"['ENSG00000186160', 'ENSG00000114648', 'ENSG00000145244', 'ENSG00000146072', 'ENSG00000136205', 'ENSG00000066336', 'ENSG00000139620', 'ENSG00000156958', 'ENSG00000154975', 'ENSG00000219438', 'ENSG00000170714', 'ENSG00000008056']"
804,155,0.02047659271862358,0.01466274773934856,0.003101940081069188,0.012747093513013775,"['ENSG00000138802', 'ENSG00000152495', 'ENSG00000112290', 'ENSG00000184903', 'ENSG00000205038', 'ENSG00000089234', 'ENSG00000102606']"
805,402,0.018144716476090252,0.013444055195432156,0.006413797201130365,0.012667522957550924,"['ENSG00000157211', 'ENSG00000170634', 'ENSG00000157445', 'ENSG00000135424', 'ENSG00000131979', 'ENSG00000198848', 'ENSG00000175175', 'ENSG00000198796', 'ENSG00000130529', 'ENSG00000087586', 'ENSG00000196632']"
806,1224,0.012182835108833388,0.018221892416477203,0.007539195186691359,0.012647974237333983,"['ENSG00000163491', 'ENSG00000120899', 'ENSG00000104059', 'ENSG00000077238', 'ENSG00000108651', 'ENSG00000175065', 'ENSG00000154736', 'ENSG00000100154']"
807,1632,0.01727326028048992,0.017211251927074046,0.003323422193661827,0.012602644800408598,"['ENSG00000115808', 'ENSG00000215243', 'ENSG00000164190', 'ENSG00000198663', 'ENSG00000155849', 'ENSG00000196092', 'ENSG00000151338', 'ENSG00000186847', 'ENSG00000101447', 'ENSG00000159263', 'ENSG00000198792']"
808,1545,0.014179440750740468,0.018248105077072977,0.004923612244310789,0.012450386024041412,"['ENSG00000114978', 'ENSG00000132466', 'ENSG00000135297', 'ENSG00000165091', 'ENSG00000156026', 'ENSG00000166435', 'ENSG00000119616', 'ENSG00000169758', 'ENSG00000108669', 'ENSG00000131269']"
809,538,0.009994648188585415,0.0073704024730250235,0.01971262822393328,0.01235922629518124,"['ENSG00000143951', 'ENSG00000133318', 'ENSG00000138615', 'ENSG00000171634']"
810,2145,0.007519135031834594,0.009713195327203722,0.019301680284552276,0.01217800354786353,"['ENSG00000158161', 'ENSG00000158019', 'ENSG00000187118', 'ENSG00000186918', 'ENSG00000174482', 'ENSG00000169126', 'ENSG00000169519', 'ENSG00000197627', 'ENSG00000141441', 'ENSG00000100296']"
811,416,0.014547351768705995,0.005214014283992583,0.01669767001643777,0.012153012023045449,"['ENSG00000185044', 'ENSG00000174808', 'ENSG00000145703', 'ENSG00000111799', 'ENSG00000137558', 'ENSG00000156110', 'ENSG00000158636', 'ENSG00000119715', 'ENSG00000140873']"
812,2238,0.015018595706078487,0.015648907974828034,0.005707273281545895,0.012124925654150805,"['ENSG00000143919', 'ENSG00000186448', 'ENSG00000105953', 'ENSG00000139218', 'ENSG00000188342', 'ENSG00000185246', 'ENSG00000134030', 'ENSG00000196235', 'ENSG00000158296', 'ENSG00000142185', 'ENSG00000147050']"
813,1700,0.017641713083721696,0.013172712326049805,0.005260661056527169,0.012025028822099557,"['ENSG00000169570', 'ENSG00000164756', 'ENSG00000203837']"
814,570,0.009890884557389654,0.017568804782349616,0.008570382168500146,0.012010023836079806,"['ENSG00000044524', 'ENSG00000156103', 'ENSG00000196730', 'ENSG00000166965']"
815,2523,0.017205451478948818,0.015564540011109785,0.0032412303547607736,0.01200374061493979,"['ENSG00000164509', 'ENSG00000137252', 'ENSG00000146648', 'ENSG00000076067', 'ENSG00000126777', 'ENSG00000140262', 'ENSG00000062716', 'ENSG00000105053', 'ENSG00000213863', 'ENSG00000101144', 'ENSG00000182518']"
816,366,0.01700194555334747,0.011113945611577946,0.007773093401410734,0.011962994855445382,"['ENSG00000135750', 'ENSG00000135931']"
817,974,0.01856644881889224,0.0143738803290762,0.0029329067580692934,0.011957745302012579,"['ENSG00000144229', 'ENSG00000158092', 'ENSG00000044115']"
818,2498,0.017276380494304248,0.00734305728761683,0.010579169723787345,0.011732869168569474,"['ENSG00000183431', 'ENSG00000172939', 'ENSG00000156639', 'ENSG00000010270', 'ENSG00000085788', 'ENSG00000217552', 'ENSG00000150893', 'ENSG00000126581', 'ENSG00000131941']"
819,1140,0.005646177204180276,0.014462470296421089,0.015063956347003114,0.011724201282534825,"['ENSG00000204685', 'ENSG00000138696', 'ENSG00000164308', 'ENSG00000148110', 'ENSG00000108239', 'ENSG00000185352', 'ENSG00000147202']"
820,2738,0.0112418663315475,0.015617662193253636,0.007978581267052505,0.011612703263951214,"['ENSG00000163539', 'ENSG00000151388', 'ENSG00000096433', 'ENSG00000085063', 'ENSG00000214078', 'ENSG00000159128']"
821,2175,0.01717183131724596,0.008612888069474139,0.008551446930255936,0.011445388772325345,"['ENSG00000121904', 'ENSG00000164619', 'ENSG00000137073', 'ENSG00000017373', 'ENSG00000025293', 'ENSG00000205726']"
822,1271,0.007367072781116804,0.015742652167682537,0.010837445799843408,0.011315723582880915,"['ENSG00000082684', 'ENSG00000145375', 'ENSG00000136986', 'ENSG00000148187', 'ENSG00000019102', 'ENSG00000081760']"
823,2472,0.008978203859041968,0.006491579426219687,0.017865127192344517,0.011111636825868723,"['ENSG00000080947', 'ENSG00000197872', 'ENSG00000124788', 'ENSG00000136261', 'ENSG00000173068', 'ENSG00000148484', 'ENSG00000215386', 'ENSG00000174496', 'ENSG00000099972']"
824,1516,0.017101799990050494,0.0068582319538109,0.009288814230822028,0.011082948724894475,"['ENSG00000114541', 'ENSG00000205572', 'ENSG00000158321', 'ENSG00000148634', 'ENSG00000153233', 'ENSG00000150361', 'ENSG00000187720', 'ENSG00000103043']"
825,1577,0.0054029612446174725,0.013247320530936121,0.014216460036113859,0.010955580603889152,"['ENSG00000071073', 'ENSG00000080224', 'ENSG00000185467', 'ENSG00000196597', 'ENSG00000196233', 'ENSG00000185046', 'ENSG00000140470']"
826,1827,0.01532728354093706,0.008971429714583791,0.008247339118534001,0.01084868412468495,"['ENSG00000186094', 'ENSG00000068781', 'ENSG00000138039', 'ENSG00000114302', 'ENSG00000164808', 'ENSG00000178449', 'ENSG00000102547', 'ENSG00000138600', 'ENSG00000121274', 'ENSG00000187323', 'ENSG00000124444', 'ENSG00000124171']"
